35.34093,25.13219
35.34066,25.13246
35.34066,25.13246
35.34095,25.13259
35.34098,25.13261
35.34105,25.13278
35.34105,25.13278
35.34108,25.13274
35.34111,25.1327
35.3413,25.13255
35.34135,25.13252
35.34139,25.1325
35.34144,25.13248
35.34152,25.13246
35.34157,25.13245
35.34175,25.13244
35.34204,25.13243
35.34241,25.13241
35.34248,25.13241
35.34253,25.13241
35.3426,25.1324
35.34282,25.13236
35.34282,25.13236
35.34281,25.13221
35.34279,25.13208
35.34278,25.13201
35.34277,25.13195
35.34276,25.13189
35.34275,25.13183
35.34274,25.13179
35.34273,25.13174
35.34272,25.13169
35.3427,25.13166
35.34268,25.1316
35.34263,25.13154
35.34258,25.13149
35.34254,25.13144
35.34251,25.13141
35.34247,25.13139
35.34241,25.13135
35.34235,25.1313
35.34231,25.13127
35.34227,25.13123
35.34224,25.1312
35.3422,25.13115
35.34218,25.13111
35.34215,25.13106
35.34214,25.13103
35.34212,25.13097
35.3421,25.13092
35.34206,25.1308
35.34206,25.13079
35.34203,25.13069
35.34195,25.13047
35.34193,25.1304
35.3419,25.13034
35.34186,25.13029
35.34179,25.13021
35.34168,25.13011
35.3416,25.13004
35.34157,25.13
35.34154,25.12997
35.3415,25.12993
35.34148,25.1299
35.34146,25.12988
35.34144,25.12985
35.34142,25.12981
35.34142,25.12981
35.34142,25.12981
35.34142,25.12979
35.34142,25.12978
35.34141,25.12977
35.34141,25.12975
35.3414,25.12974
35.34139,25.12973
35.34138,25.12973
35.34137,25.12972
35.34136,25.12972
35.34135,25.12971
35.34134,25.12971
35.34132,25.12972
35.34131,25.12972
35.3413,25.12973
35.34129,25.12974
35.34128,25.12975
35.34127,25.12976
35.34127,25.12978
35.34126,25.12979
35.34126,25.12981
35.34126,25.12982
35.34126,25.12983
35.34127,25.12985
35.34127,25.12986
35.34128,25.12987
35.34128,25.12987
35.34126,25.12987
35.34125,25.12987
35.34123,25.12987
35.34121,25.12987
35.34118,25.12987
35.34117,25.12987
35.34115,25.12987
35.34112,25.12987
35.34109,25.12986
35.3407,25.12972
35.34051,25.12964
35.34044,25.12961
35.34039,25.12961
35.34033,25.1296
35.34031,25.1296
35.34011,25.12961
35.33998,25.12961
35.3399,25.12961
35.33964,25.12963
35.33937,25.12965
35.33907,25.12966
35.33903,25.12966
35.33893,25.12966
35.33871,25.12964
35.33867,25.12964
35.33845,25.12963
35.33839,25.12963
35.33836,25.12963
35.33833,25.12964
35.3383,25.12964
35.3383,25.12964
35.33828,25.12965
35.33825,25.12966
35.33823,25.12967
35.33818,25.12969
35.33805,25.12976
35.33794,25.12983
35.33782,25.12991
35.33771,25.12998
35.33753,25.13014
35.33749,25.13018
35.33744,25.13022
35.3374,25.13028
35.33735,25.13036
35.33731,25.13042
35.33726,25.1305
35.33722,25.13056
35.33719,25.13063
35.33717,25.13069
35.33713,25.13076
35.3371,25.13082
35.33705,25.13091
35.33702,25.13095
35.33702,25.13095
35.33697,25.13088
35.33669,25.13071
35.33656,25.13064
35.33654,25.13063
35.33653,25.13061
35.33647,25.13052
35.33645,25.1305
35.33644,25.13048
35.33642,25.13047
35.3364,25.13047
35.33638,25.13046
35.33636,25.13045
35.33614,25.13042
35.33612,25.13041
35.3361,25.13041
35.33608,25.1304
35.33606,25.13038
35.33604,25.13037
35.33598,25.13032
35.33595,25.13031
35.33593,25.1303
35.3359,25.13029
35.33581,25.13027
35.33569,25.13024
35.33569,25.13024
35.33569,25.13025
35.33569,25.13026
35.33568,25.13026
35.33568,25.13027
35.33556,25.13049
35.33552,25.13048
35.33548,25.13046
35.33544,25.13044
35.33534,25.13039
35.33531,25.13038
35.33529,25.13038
35.33522,25.13038
35.33522,25.13038
35.33522,25.13036
35.33521,25.13035
35.33519,25.13033
35.33518,25.13032
35.33514,25.13029
35.335,25.13021
35.33495,25.13017
35.33494,25.13015
35.33491,25.13012
35.3349,25.13009
35.33488,25.13007
35.33486,25.13004
35.33484,25.13
35.33478,25.12994
35.33476,25.12991
35.33467,25.12978
35.33467,25.12978
35.33475,25.12973
35.33493,25.12959
35.33493,25.12959
35.33495,25.12962
35.33502,25.12971
35.33502,25.12971
35.33525,25.12957
35.33525,25.12957
35.33525,25.12957
35.33527,25.12955
35.33533,25.12952
35.33536,25.12949
35.33538,25.12947
35.3354,25.12944
35.33544,25.12938
35.33546,25.12937
35.33546,25.12937
35.33538,25.12905
35.33535,25.1289
35.33534,25.12886
35.33533,25.12884
35.33532,25.12882
35.33532,25.12881
35.33532,25.12881
35.33531,25.1288
35.33531,25.12879
35.33531,25.12879
35.3353,25.12878
35.3353,25.12877
35.33529,25.12877
35.33529,25.12877
35.33529,25.12876
35.33528,25.12876
35.33528,25.12876
35.33527,25.12876
35.33527,25.12876
35.33526,25.12877
35.33525,25.12877
35.33522,25.12879
35.33489,25.12902
35.33489,25.12902
35.33486,25.12877
35.3348,25.12832
35.33479,25.12826
35.33479,25.12823
35.33478,25.12821
35.33477,25.12819
35.33477,25.12817
35.33472,25.1281
35.33472,25.1281
35.33473,25.12809
35.33473,25.12807
35.33473,25.12807
35.33476,25.12803
35.33478,25.12801
35.3348,25.12798
35.3349,25.12789
35.33503,25.12777
35.33509,25.12772
35.33523,25.12759
35.33526,25.12756
35.33528,25.12755
35.3353,25.12754
35.33532,25.12753
35.33532,25.12753
35.33533,25.12753
35.33534,25.12752
35.33535,25.12752
35.33535,25.12752
35.33536,25.12751
35.33537,25.1275
35.33537,25.12749
35.33537,25.12748
35.33538,25.12747
35.33538,25.12746
35.33538,25.12745
35.33538,25.12744
35.33538,25.12744
35.33539,25.12741
35.3354,25.12739
35.33542,25.12735
35.33545,25.12731
35.33569,25.12698
35.33611,25.12639
35.33628,25.12616
35.3364,25.12601
35.33644,25.12594
35.33646,25.12592
35.33649,25.12586
35.3365,25.12582
35.33662,25.12568
35.33673,25.12555
35.33682,25.12544
35.33689,25.12539
35.33696,25.12533
35.33701,25.12526
35.33705,25.12522
35.33708,25.12519
35.33711,25.12517
35.33717,25.12512
35.33717,25.12512
35.33718,25.12512
35.3372,25.12512
35.33722,25.12512
35.33724,25.1251
35.33725,25.12508
35.33726,25.12506
35.33726,25.12503
35.33726,25.12501
35.33725,25.12498
35.33723,25.12497
35.33721,25.12495
35.33719,25.12495
35.33718,25.12495
35.33718,25.12495
35.33716,25.12493
35.33714,25.12492
35.33712,25.1249
35.33708,25.12488
35.33695,25.12481
35.33687,25.12478
35.33678,25.12475
35.33671,25.12472
35.33669,25.12471
35.33667,25.1247
35.33666,25.12469
35.33664,25.12468
35.33662,25.12467
35.33661,25.12465
35.33659,25.12463
35.33658,25.12461
35.33657,25.12459
35.33656,25.12457
35.33655,25.12455
35.33655,25.12452
35.33654,25.12448
35.33653,25.12443
35.33652,25.12439
35.33652,25.12434
35.33652,25.1243
35.33652,25.12428
35.33652,25.12426
35.33652,25.12424
35.33652,25.12422
35.33652,25.12419
35.33653,25.12415
35.33656,25.124
35.33656,25.12397
35.33656,25.12397
35.33656,25.12396
35.33656,25.12394
35.33656,25.12392
35.33655,25.1239
35.33654,25.12388
35.33653,25.12387
35.33652,25.12385
35.33651,25.12385
35.3365,25.12384
35.33648,25.12379
35.33647,25.12377
35.33646,25.12375
35.33645,25.12369
35.33644,25.12363
35.33644,25.1236
35.3363,25.12246
35.33625,25.12204
35.33622,25.12182
35.33617,25.12145
35.33616,25.12135
35.33614,25.12122
35.33611,25.12097
35.3361,25.12094
35.33606,25.12065
35.33606,25.12061
35.33602,25.12036
35.33601,25.12031
35.336,25.12023
35.33599,25.12018
35.33598,25.12007
35.33595,25.11995
35.33593,25.11981
35.3359,25.11969
35.33586,25.11949
35.33578,25.11917
35.33569,25.11874
35.33562,25.11846
35.33555,25.11816
35.33544,25.1177
35.33544,25.1177
35.33558,25.11761
35.33561,25.11758
35.33565,25.11757
35.33568,25.11756
35.33571,25.11756
35.33577,25.11756
35.33585,25.11756
35.33585,25.11756
35.33585,25.11756
35.3366,25.11756
35.3366,25.11756
35.33661,25.11799
35.33662,25.11811
35.33665,25.11843
35.33665,25.11843
35.3367,25.11843
35.33671,25.11843
35.33672,25.11843
35.33673,25.11843
35.33772,25.11873
35.33804,25.11881
35.33824,25.11887
35.33832,25.11891
35.33848,25.11898
35.33875,25.11912
35.3388,25.11915
35.33886,25.11918
35.33889,25.1192
35.33892,25.11921
35.33897,25.11922
35.33897,25.11922
35.339,25.11923
35.33903,25.11923
35.33905,25.11923
35.33908,25.11923
35.33912,25.11923
35.33917,25.11921
35.33921,25.1192
35.33925,25.11919
35.33984,25.11898
35.33996,25.11894
35.34012,25.11889
35.34016,25.1189
35.34021,25.1189
35.34028,25.11889
35.34035,25.11889
35.34041,25.11889
35.34046,25.1189
35.34054,25.11893
35.34054,25.11893
35.34081,25.1202
35.34083,25.12028
35.34085,25.12038
35.34113,25.12158
35.34119,25.12184
35.34127,25.12216
35.34131,25.12234
35.34142,25.12277
35.34144,25.12285
35.34146,25.12295
35.34147,25.12305
35.34147,25.12324
35.34148,25.12333
35.34148,25.12338
35.34147,25.12362
35.34147,25.12362
35.34145,25.12364
35.34144,25.12366
35.34144,25.12368
35.34143,25.12371
35.34144,25.12373
35.34145,25.12375
35.34146,25.12377
35.34148,25.12378
35.3415,25.12379
35.3415,25.12379
35.34152,25.12395
35.34153,25.124
35.34153,25.12405
35.34153,25.12411
35.34153,25.12418
35.34153,25.12427
35.34152,25.12435
35.3415,25.12448
35.34149,25.12454
35.34147,25.12458
35.34147,25.12462
35.34146,25.12465
35.34147,25.12469
35.34144,25.12474
35.34139,25.12484
35.34135,25.12491
35.34133,25.12495
35.34131,25.125
35.3413,25.12505
35.34129,25.12509
35.34128,25.12512
35.34128,25.12517
35.34128,25.12521
35.34128,25.12525
35.34128,25.12529
35.34129,25.12532
35.34129,25.12535
35.3413,25.12537
35.34131,25.12541
35.34133,25.12545
35.34134,25.12549
35.34136,25.12553
35.34138,25.12557
35.34141,25.12563
35.34147,25.12573
35.3415,25.12579
35.34152,25.12583
35.34154,25.12588
35.34156,25.12592
35.34157,25.12597
35.34159,25.12602
35.3416,25.12607
35.34161,25.1261
35.34162,25.12615
35.34163,25.12621
35.34165,25.1263
35.34163,25.12634
35.34163,25.12636
35.34163,25.1264
35.34164,25.12651
35.34166,25.1268
35.34167,25.12689
35.34166,25.127
35.34165,25.12709
35.34164,25.12714
35.34162,25.12725
35.34159,25.12734
35.34157,25.12743
35.34155,25.1275
35.34151,25.12758
35.34145,25.12773
35.34138,25.1279
35.34123,25.12824
35.34119,25.12834
35.34116,25.12841
35.34114,25.12847
35.34113,25.12853
35.34111,25.1286
35.3411,25.12863
35.34109,25.12868
35.34109,25.12873
35.34108,25.12877
35.34108,25.12882
35.34107,25.12887
35.34107,25.12892
35.34107,25.12895
35.34107,25.12899
35.34107,25.12903
35.34107,25.12906
35.34107,25.12909
35.34108,25.12913
35.34108,25.12916
35.34109,25.1292
35.3411,25.12927
35.34111,25.12932
35.34112,25.12937
35.34114,25.12944
35.34116,25.12948
35.34118,25.12953
35.34119,25.12958
35.34122,25.12964
35.34124,25.12969
35.34125,25.12973
35.34126,25.12979
35.34126,25.12979
35.34126,25.12981
35.34126,25.12982
35.34126,25.12983
35.34127,25.12985
35.34127,25.12986
35.34128,25.12987
35.34129,25.12988
35.3413,25.12989
35.34131,25.1299
35.34132,25.12991
35.34133,25.12991
35.34135,25.12991
35.34136,25.12991
35.34136,25.12991
35.34156,25.13011
35.3417,25.13022
35.34179,25.13031
35.34182,25.13035
35.34184,25.13039
35.34186,25.13044
35.34187,25.13047
35.34199,25.13082
35.34208,25.13108
35.34214,25.13124
35.34216,25.13132
35.34221,25.13149
35.34227,25.13173
35.34227,25.13173
35.342,25.13182
35.34192,25.13184
35.34187,25.13185
35.34157,25.13189
35.3415,25.1319
35.34127,25.13195
35.3412,25.13196
35.34117,25.13197
35.34113,25.13199
35.34113,25.13199
35.34109,25.13203
35.34093,25.13219
35.34093,25.13219
